#MetaNetX/TSV/peptides.tsv 1.1
#ID	description	xrefs	gene_names
ENSG00000007933		ensembl:ENSG00000007933;ensembl:ENSP00000356729;ensembl:ENSP00000476963;ensembl:ENSP00000477451;ensembl:ENST00000367755;ensembl:ENST00000472784;ensembl:ENST00000478457;ensembl:ENST00000479749;ensembl:ENST00000530212;ensembl:ENST00000534514;hgnc.symbol:FMO3;ncbigene:2328;uniprot:P31513	ENSG00000007933
ENSG00000007944		ensembl:ENSG00000007944;ensembl:ENSP00000008686;ensembl:ENSP00000349298;ensembl:ENST00000349606;ensembl:ENST00000356840;hgnc.symbol:MYLIP;ncbigene:29116;uniprot:Q8WY64	ENSG00000007944
ENSG00000008130		ensembl:ENSG00000008130;ensembl:ENSP00000339727;ensembl:ENSP00000341679;ensembl:ENSP00000344340;ensembl:ENSP00000367890;ensembl:ENSP00000462589;ensembl:ENSP00000462999;ensembl:ENSP00000464096;ensembl:ENSP00000464137;ensembl:ENST00000341426;ensembl:ENST00000341991;ensembl:ENST00000342348;ensembl:ENST00000378625;ensembl:ENST00000460602;ensembl:ENST00000464373;ensembl:ENST00000469045;ensembl:ENST00000477235;ensembl:ENST00000480499;ensembl:ENST00000480542;ensembl:ENST00000489538;ensembl:ENST00000492768;ensembl:ENST00000492845;ensembl:ENST00000497186;ensembl:ENST00000497615;ensembl:ENST00000497747;ensembl:ENST00000498806;hgnc.symbol:NADK;ncbigene:65220;uniprot:O95544	ENSG00000008130
ENSG00000008300		ensembl:ENSG00000008300;ensembl:ENSP00000164024;ensembl:ENST00000164024;ensembl:ENST00000461362;ensembl:ENST00000470999;ensembl:ENST00000498057;hgnc.symbol:CELSR3;ncbigene:1951;uniprot:Q9NYQ7	ENSG00000008300
ENSG00000008311		ensembl:ENSG00000008311;ensembl:ENSP00000351834;ensembl:ENSP00000377040;ensembl:ENSP00000403768;ensembl:ENSP00000414001;ensembl:ENSP00000504919;ensembl:ENSP00000504967;ensembl:ENSP00000505102;ensembl:ENSP00000505352;ensembl:ENSP00000505381;ensembl:ENSP00000505506;ensembl:ENSP00000505671;ensembl:ENSP00000505825;ensembl:ENSP00000505849;ensembl:ENSP00000505881;ensembl:ENSP00000505942;ensembl:ENSP00000505945;ensembl:ENSP00000505958;ensembl:ENSP00000506240;ensembl:ENSP00000506341;ensembl:ENSP00000506437;ensembl:ENSP00000506554;ensembl:ENSP00000506684;ensembl:ENST00000358954;ensembl:ENST00000393376;ensembl:ENST00000417368;ensembl:ENST00000426162;ensembl:ENST00000431170;ensembl:ENST00000460376;ensembl:ENST00000473553;ensembl:ENST00000679402;ensembl:ENST00000679419;ensembl:ENST00000679511;ensembl:ENST00000679579;ensembl:ENST00000679659;ensembl:ENST00000679721;ensembl:ENST00000679764;ensembl:ENST00000679818;ensembl:ENST00000679847;ensembl:ENST00000679864;ensembl:ENST00000680080;ensembl:ENST00000681213;ensembl:ENST00000681314;ensembl:ENST00000681318;ensembl:ENST00000681387;ensembl:ENST00000681434;ensembl:ENST00000681511;ensembl:ENST00000681626;ensembl:ENST00000681708;ensembl:ENST00000681907;hgnc.symbol:AASS;ncbigene:10157;uniprot:Q9UDR5	ENSG00000008311
ENSG00000008394		ensembl:ENSG00000008394;ensembl:ENSP00000010404;ensembl:ENSP00000379510;ensembl:ENSP00000379512;ensembl:ENSP00000379513;ensembl:ENSP00000437988;ensembl:ENSP00000438308;ensembl:ENSP00000440443;ensembl:ENSP00000442557;ensembl:ENSP00000442767;ensembl:ENSP00000442970;ensembl:ENST00000010404;ensembl:ENST00000359720;ensembl:ENST00000396207;ensembl:ENST00000396209;ensembl:ENST00000396210;ensembl:ENST00000534835;ensembl:ENST00000535309;ensembl:ENST00000535624;ensembl:ENST00000536371;ensembl:ENST00000537878;ensembl:ENST00000538857;ensembl:ENST00000538885;ensembl:ENST00000539036;ensembl:ENST00000539708;ensembl:ENST00000540056;ensembl:ENST00000540126;ensembl:ENST00000542256;ensembl:ENST00000543076;ensembl:ENST00000624056;hgnc.symbol:MGST1;ncbigene:4257;uniprot:P10620	ENSG00000008394
ENSG00000008438		ensembl:ENSG00000008438;ensembl:ENSP00000008938;ensembl:ENST00000008938;hgnc.symbol:PGLYRP1;ncbigene:8993;uniprot:O75594	ENSG00000008438
ENSG00000008513		ensembl:ENSG00000008513;ensembl:ENSP00000414073;ensembl:ENSP00000427720;ensembl:ENSP00000427786;ensembl:ENSP00000428540;ensembl:ENSP00000429638;ensembl:ENSP00000429936;ensembl:ENSP00000430135;ensembl:ENSP00000430515;ensembl:ENSP00000497381;ensembl:ENST00000399640;ensembl:ENST00000517668;ensembl:ENST00000518298;ensembl:ENST00000519435;ensembl:ENST00000519924;ensembl:ENST00000520020;ensembl:ENST00000521180;ensembl:ENST00000521627;ensembl:ENST00000522204;ensembl:ENST00000522285;ensembl:ENST00000522652;ensembl:ENST00000522873;ensembl:ENST00000523634;ensembl:ENST00000523854;ensembl:ENST00000523855;ensembl:ENST00000648219;hgnc.symbol:ST3GAL1;ncbigene:6482;uniprot:Q11201	ENSG00000008513
ENSG00000009335		ensembl:ENSG00000009335;ensembl:ENSP00000309198;ensembl:ENSP00000373755;ensembl:ENSP00000397432;ensembl:ENSP00000481584;ensembl:ENST00000348165;ensembl:ENST00000389103;ensembl:ENST00000430750;ensembl:ENST00000469336;ensembl:ENST00000470408;ensembl:ENST00000474153;ensembl:ENST00000494532;ensembl:ENST00000497368;ensembl:ENST00000611269;hgnc.symbol:UBE3C;ncbigene:9690;uniprot:Q15386	ENSG00000009335
ENSG00000009413		ensembl:ENSG00000009413;ensembl:ENSP00000351697;ensembl:ENSP00000357792;ensembl:ENSP00000391605;ensembl:ENSP00000393184;ensembl:ENSP00000400600;ensembl:ENSP00000402003;ensembl:ENSP00000482892;ensembl:ENST00000358835;ensembl:ENST00000368802;ensembl:ENST00000413831;ensembl:ENST00000422377;ensembl:ENST00000434009;ensembl:ENST00000435970;ensembl:ENST00000460981;ensembl:ENST00000462119;ensembl:ENST00000467500;ensembl:ENST00000470871;ensembl:ENST00000492520;ensembl:ENST00000494858;ensembl:ENST00000619481;hgnc.symbol:REV3L;ncbigene:5980;uniprot:O60673	ENSG00000009413
ENSG00000009830		ensembl:ENSG00000009830;ensembl:ENSP00000261534;ensembl:ENSP00000450630;ensembl:ENSP00000451115;ensembl:ENSP00000451651;ensembl:ENSP00000451730;ensembl:ENSP00000451967;ensembl:ENSP00000487704;ensembl:ENSP00000506751;ensembl:ENSP00000506889;ensembl:ENSP00000506976;ensembl:ENSP00000507033;ensembl:ENSP00000507063;ensembl:ENSP00000507134;ensembl:ENSP00000507167;ensembl:ENSP00000507208;ensembl:ENSP00000507213;ensembl:ENSP00000507348;ensembl:ENSP00000507432;ensembl:ENSP00000507494;ensembl:ENSP00000507508;ensembl:ENSP00000507511;ensembl:ENSP00000507574;ensembl:ENSP00000507630;ensembl:ENSP00000507734;ensembl:ENSP00000507754;ensembl:ENSP00000507918;ensembl:ENSP00000507975;ensembl:ENSP00000508040;ensembl:ENSP00000508062;ensembl:ENSP00000508096;ensembl:ENSP00000508113;ensembl:ENSP00000508119;ensembl:ENSP00000508202;ensembl:ENSP00000508268;ensembl:ENSP00000508294;ensembl:ENSP00000508391;ensembl:ENST00000261534;ensembl:ENST00000452340;ensembl:ENST00000553863;ensembl:ENST00000553880;ensembl:ENST00000554564;ensembl:ENST00000554767;ensembl:ENST00000554884;ensembl:ENST00000554948;ensembl:ENST00000555134;ensembl:ENST00000555675;ensembl:ENST00000555710;ensembl:ENST00000555788;ensembl:ENST00000556171;ensembl:ENST00000556326;ensembl:ENST00000556394;ensembl:ENST00000556404;ensembl:ENST00000556446;ensembl:ENST00000556851;ensembl:ENST00000556880;ensembl:ENST00000557289;ensembl:ENST00000557525;ensembl:ENST00000557675;ensembl:ENST00000602717;ensembl:ENST00000682128;ensembl:ENST00000682247;ensembl:ENST00000682377;ensembl:ENST00000682382;ensembl:ENST00000682395;ensembl:ENST00000682459;ensembl:ENST00000682467;ensembl:ENST00000682560;ensembl:ENST00000682615;ensembl:ENST00000682706;ensembl:ENST00000682729;ensembl:ENST00000682795;ensembl:ENST00000682891;ensembl:ENST00000682895;ensembl:ENST00000682897;ensembl:ENST00000682925;ensembl:ENST00000682955;ensembl:ENST00000682973;ensembl:ENST00000683095;ensembl:ENST00000683167;ensembl:ENST00000683188;ensembl:ENST00000683285;ensembl:ENST00000683300;ensembl:ENST00000683328;ensembl:ENST00000683380;ensembl:ENST00000683398;ensembl:ENST00000683551;ensembl:ENST00000683585;ensembl:ENST00000683721;ensembl:ENST00000683784;ensembl:ENST00000683801;ensembl:ENST00000683828;ensembl:ENST00000683907;ensembl:ENST00000684009;ensembl:ENST00000684066;ensembl:ENST00000684102;ensembl:ENST00000684172;ensembl:ENST00000684259;ensembl:ENST00000684344;ensembl:ENST00000684444;ensembl:ENST00000684479;ensembl:ENST00000684528;ensembl:ENST00000684534;ensembl:ENST00000684538;ensembl:ENST00000684549;ensembl:ENST00000684554;ensembl:ENST00000684600;ensembl:ENST00000684670;ensembl:ENST00000684746;hgnc.symbol:POMT2;ncbigene:29954;uniprot:Q9UKY4	ENSG00000009830
ENSG00000010165		ensembl:ENSG00000010165;ensembl:ENSP00000354920;ensembl:ENSP00000355393;ensembl:ENSP00000356711;ensembl:ENST00000361735;ensembl:ENST00000362019;ensembl:ENST00000367737;ensembl:ENST00000466643;ensembl:ENST00000476386;ensembl:ENST00000478330;ensembl:ENST00000485629;hgnc.symbol:EEF1AKNMT;ncbigene:51603;uniprot:Q8N6R0	ENSG00000010165
ENSG00000010256		ensembl:ENSG00000010256;ensembl:ENSP00000203407;ensembl:ENSP00000388660;ensembl:ENSP00000393696;ensembl:ENST00000203407;ensembl:ENST00000412343;ensembl:ENST00000415995;ensembl:ENST00000460105;ensembl:ENST00000463708;ensembl:ENST00000467690;ensembl:ENST00000471189;ensembl:ENST00000472438;ensembl:ENST00000480561;ensembl:ENST00000493806;hgnc.symbol:UQCRC1;ncbigene:7384;uniprot:P31930	ENSG00000010256
ENSG00000010379		ensembl:ENSG00000010379;ensembl:ENSP00000339260;ensembl:ENSP00000389316;ensembl:ENSP00000407104;ensembl:ENSP00000437386;ensembl:ENSP00000443466;ensembl:ENSP00000444606;ensembl:ENST00000343164;ensembl:ENST00000436453;ensembl:ENST00000445055;ensembl:ENST00000534887;ensembl:ENST00000536842;ensembl:ENST00000539260;ensembl:ENST00000539668;ensembl:ENST00000542272;ensembl:ENST00000542379;ensembl:ENST00000542947;ensembl:ENST00000543722;ensembl:ENST00000546319;hgnc.symbol:SLC6A13;ncbigene:6540;uniprot:Q9NSD5	ENSG00000010379
ENSG00000010404		ensembl:ENSG00000010404;ensembl:ENSP00000339801;ensembl:ENSP00000359470;ensembl:ENSP00000390241;ensembl:ENSP00000418264;ensembl:ENSP00000428980;ensembl:ENSP00000429745;ensembl:ENST00000340855;ensembl:ENST00000370441;ensembl:ENST00000428056;ensembl:ENST00000464251;ensembl:ENST00000466019;ensembl:ENST00000466323;ensembl:ENST00000490775;ensembl:ENST00000521702;hgnc.symbol:IDS;ncbigene:3423;uniprot:P22304	ENSG00000010404
ENSG00000010932		ensembl:ENSG00000010932;ensembl:ENSP00000346901;ensembl:ENSP00000356724;ensembl:ENSP00000385543;ensembl:ENSP00000481732;ensembl:ENSP00000491035;ensembl:ENST00000354841;ensembl:ENST00000367750;ensembl:ENST00000402921;ensembl:ENST00000459868;ensembl:ENST00000469112;ensembl:ENST00000469711;ensembl:ENST00000472893;ensembl:ENST00000617670;hgnc.symbol:FMO1;ncbigene:2326;uniprot:Q01740	ENSG00000010932
ENSG00000011009		ensembl:ENSG00000011009;ensembl:ENSP00000363625;ensembl:ENSP00000363626;ensembl:ENSP00000363627;ensembl:ENSP00000363629;ensembl:ENSP00000363638;ensembl:ENSP00000388003;ensembl:ENSP00000409004;ensembl:ENST00000374501;ensembl:ENST00000374502;ensembl:ENST00000374503;ensembl:ENST00000374505;ensembl:ENST00000374514;ensembl:ENST00000420982;ensembl:ENST00000421070;ensembl:ENST00000472213;ensembl:ENST00000492577;ensembl:ENST00000495365;hgnc.symbol:LYPLA2;ncbigene:11313;uniprot:O95372	ENSG00000011009
ENSG00000011052		ensembl:ENSG00000011052;ensembl:ENSP00000365572;ensembl:ENSP00000376889;ensembl:ENSP00000451932;ensembl:ENST00000376392;ensembl:ENST00000393193;ensembl:ENST00000555572;hgnc.symbol:NME1-NME2;ncbigene:654364	ENSG00000011052
ENSG00000011083		ensembl:ENSG00000011083;ensembl:ENSP00000230671;ensembl:ENSP00000428200;ensembl:ENST00000230671;ensembl:ENST00000513403;ensembl:ENST00000524041;hgnc.symbol:SLC6A7;ncbigene:6534;uniprot:Q99884	ENSG00000011083
ENSG00000011198		ensembl:ENSG00000011198;ensembl:ENSP00000013894;ensembl:ENSP00000390849;ensembl:ENSP00000391582;ensembl:ENSP00000392159;ensembl:ENSP00000412014;ensembl:ENSP00000494478;ensembl:ENSP00000494735;ensembl:ENSP00000494829;ensembl:ENSP00000495570;ensembl:ENSP00000495588;ensembl:ENSP00000495778;ensembl:ENSP00000495826;ensembl:ENSP00000496220;ensembl:ENSP00000497701;ensembl:ENST00000013894;ensembl:ENST00000413300;ensembl:ENST00000454293;ensembl:ENST00000456453;ensembl:ENST00000458276;ensembl:ENST00000463153;ensembl:ENST00000486764;ensembl:ENST00000642351;ensembl:ENST00000643140;ensembl:ENST00000643477;ensembl:ENST00000643500;ensembl:ENST00000643520;ensembl:ENST00000644371;ensembl:ENST00000646378;ensembl:ENST00000646799;ensembl:ENST00000649763;hgnc.symbol:ABHD5;ncbigene:51099;uniprot:Q8WTS1	ENSG00000011198
ENSG00000011275		ensembl:ENSG00000011275;ensembl:ENSP00000374550;ensembl:ENSP00000374552;ensembl:ENSP00000396829;ensembl:ENSP00000404602;ensembl:ENSP00000409837;ensembl:ENST00000389900;ensembl:ENST00000389902;ensembl:ENST00000411812;ensembl:ENST00000416985;ensembl:ENST00000425013;ensembl:ENST00000469375;ensembl:ENST00000476345;ensembl:ENST00000479541;ensembl:ENST00000484458;hgnc.symbol:RNF216;ncbigene:54476;uniprot:Q9NWF9	ENSG00000011275
ENSG00000011405		ensembl:ENSG00000011405;ensembl:ENSP00000265970;ensembl:ENSP00000436244;ensembl:ENSP00000436969;ensembl:ENST00000265970;ensembl:ENST00000503729;ensembl:ENST00000531428;ensembl:ENST00000532035;ensembl:ENST00000533645;hgnc.symbol:PIK3C2A;ncbigene:5286;uniprot:O00443	ENSG00000011405
ENSG00000012232		ensembl:ENSG00000012232;ensembl:ENSP00000220562;ensembl:ENSP00000428352;ensembl:ENSP00000428691;ensembl:ENSP00000429627;ensembl:ENSP00000430652;ensembl:ENSP00000431013;ensembl:ENST00000220562;ensembl:ENST00000454906;ensembl:ENST00000517738;ensembl:ENST00000518223;ensembl:ENST00000519288;ensembl:ENST00000519886;ensembl:ENST00000520679;ensembl:ENST00000520940;ensembl:ENST00000521473;ensembl:ENST00000521532;ensembl:ENST00000522698;ensembl:ENST00000522725;ensembl:ENST00000523149;ensembl:ENST00000523271;hgnc.symbol:EXTL3;ncbigene:2137;uniprot:O43909	ENSG00000012232
ENSG00000012660		ensembl:ENSG00000012660;ensembl:ENSP00000306640;ensembl:ENSP00000359951;ensembl:ENSP00000359956;ensembl:ENSP00000440728;ensembl:ENST00000304434;ensembl:ENST00000370913;ensembl:ENST00000370918;ensembl:ENST00000465983;ensembl:ENST00000485336;ensembl:ENST00000486973;ensembl:ENST00000542638;hgnc.symbol:ELOVL5;ncbigene:60481;uniprot:Q9NYP7	ENSG00000012660
ENSG00000012779		ensembl:ENSG00000012779;ensembl:ENSP00000363512;ensembl:ENSP00000437634;ensembl:ENSP00000483803;ensembl:ENST00000374391;ensembl:ENST00000475300;ensembl:ENST00000481117;ensembl:ENST00000483623;ensembl:ENST00000493336;ensembl:ENST00000498461;ensembl:ENST00000542434;ensembl:ENST00000612635;hgnc.symbol:ALOX5;ncbigene:240;uniprot:P09917	ENSG00000012779
ENSG00000012963		ensembl:ENSG00000012963;ensembl:ENSP00000013070;ensembl:ENSP00000450470;ensembl:ENSP00000450645;ensembl:ENSP00000451022;ensembl:ENSP00000451051;ensembl:ENSP00000451785;ensembl:ENSP00000452488;ensembl:ENST00000013070;ensembl:ENST00000553674;ensembl:ENST00000553857;ensembl:ENST00000554232;ensembl:ENST00000555113;ensembl:ENST00000555329;ensembl:ENST00000556871;hgnc.symbol:UBR7;ncbigene:55148;uniprot:Q8N806	ENSG00000012963
ENSG00000013288		ensembl:ENSG00000013288;ensembl:ENSP00000285599;ensembl:ENSP00000423129;ensembl:ENSP00000426273;ensembl:ENST00000285599;ensembl:ENST00000504248;ensembl:ENST00000504960;ensembl:ENST00000505907;ensembl:ENST00000510427;hgnc.symbol:MAN2B2;ncbigene:23324;uniprot:Q9Y2E5	ENSG00000013288
ENSG00000013375		ensembl:ENSG00000013375;ensembl:ENSP00000283977;ensembl:ENSP00000421154;ensembl:ENSP00000421565;ensembl:ENSP00000422362;ensembl:ENSP00000423389;ensembl:ENSP00000423769;ensembl:ENSP00000424865;ensembl:ENSP00000424874;ensembl:ENSP00000425558;ensembl:ENSP00000425809;ensembl:ENSP00000427420;ensembl:ENSP00000474029;ensembl:ENSP00000477539;ensembl:ENSP00000498398;ensembl:ENSP00000498423;ensembl:ENSP00000498516;ensembl:ENSP00000498912;ensembl:ENSP00000498986;ensembl:ENSP00000499112;ensembl:ENSP00000499141;ensembl:ENST00000283977;ensembl:ENST00000503094;ensembl:ENST00000504780;ensembl:ENST00000505470;ensembl:ENST00000506587;ensembl:ENST00000507404;ensembl:ENST00000507554;ensembl:ENST00000508748;ensembl:ENST00000509219;ensembl:ENST00000510258;ensembl:ENST00000512866;ensembl:ENST00000513973;ensembl:ENST00000515333;ensembl:ENST00000605602;ensembl:ENST00000616566;ensembl:ENST00000650640;ensembl:ENST00000650642;ensembl:ENST00000651204;ensembl:ENST00000651425;ensembl:ENST00000651698;ensembl:ENST00000652222;ensembl:ENST00000652468;hgnc.symbol:PGM3;ncbigene:5238;uniprot:O95394	ENSG00000013375
ENSG00000013392		ensembl:ENSG00000013392;ensembl:ENSP00000358739;ensembl:ENST00000369724;hgnc.symbol:RWDD2A;ncbigene:112611;uniprot:Q9UIY3	ENSG00000013392
ENSG00000013503		ensembl:ENSG00000013503;ensembl:ENSP00000228347;ensembl:ENSP00000445721;ensembl:ENSP00000448398;ensembl:ENST00000228347;ensembl:ENST00000539066;ensembl:ENST00000549195;ensembl:ENST00000549569;hgnc.symbol:POLR3B;ncbigene:55703;uniprot:Q9NW08	ENSG00000013503
ENSG00000013561		ensembl:ENSG00000013561;ensembl:ENSP00000324956;ensembl:ENSP00000348462;ensembl:ENSP00000378022;ensembl:ENSP00000378027;ensembl:ENSP00000378028;ensembl:ENSP00000420837;ensembl:ENSP00000421780;ensembl:ENSP00000422527;ensembl:ENSP00000422650;ensembl:ENSP00000423273;ensembl:ENSP00000423294;ensembl:ENSP00000423420;ensembl:ENSP00000425361;ensembl:ENSP00000426832;ensembl:ENST00000347642;ensembl:ENST00000356143;ensembl:ENST00000394514;ensembl:ENST00000394519;ensembl:ENST00000394520;ensembl:ENST00000502341;ensembl:ENST00000506004;ensembl:ENST00000506822;ensembl:ENST00000506938;ensembl:ENST00000507163;ensembl:ENST00000507291;ensembl:ENST00000511961;ensembl:ENST00000512565;ensembl:ENST00000513019;ensembl:ENST00000514620;ensembl:ENST00000515613;hgnc.symbol:RNF14;ncbigene:9604;uniprot:Q9UBS8	ENSG00000013561
ENSG00000014138		ensembl:ENSG00000014138;ensembl:ENSP00000265465;ensembl:ENSP00000432536;ensembl:ENSP00000433952;ensembl:ENSP00000434173;ensembl:ENST00000265465;ensembl:ENST00000525924;ensembl:ENST00000527618;ensembl:ENST00000527850;ensembl:ENST00000532391;ensembl:ENST00000532469;ensembl:ENST00000533192;ensembl:ENST00000534785;hgnc.symbol:POLA2;ncbigene:23649;uniprot:Q14181	ENSG00000014138
ENSG00000014257		ensembl:ENSG00000014257;ensembl:ENSP00000323036;ensembl:ENSP00000337471;ensembl:ENSP00000417744;ensembl:ENSP00000418366;ensembl:ENSP00000422036;ensembl:ENST00000336375;ensembl:ENST00000351273;ensembl:ENST00000475741;ensembl:ENST00000483689;ensembl:ENST00000489084;ensembl:ENST00000493235;ensembl:ENST00000495911;ensembl:ENST00000507647;ensembl:ENST00000512463;hgnc.symbol:ACP3;ncbigene:55;uniprot:P15309	ENSG00000014257
ENSG00000014641		ensembl:ENSG00000014641;ensembl:ENSP00000233114;ensembl:ENSP00000386719;ensembl:ENSP00000386743;ensembl:ENSP00000394504;ensembl:ENSP00000399004;ensembl:ENSP00000400937;ensembl:ENSP00000409027;ensembl:ENSP00000410073;ensembl:ENSP00000438144;ensembl:ENSP00000446395;ensembl:ENST00000233114;ensembl:ENST00000409476;ensembl:ENST00000409908;ensembl:ENST00000421012;ensembl:ENST00000432309;ensembl:ENST00000436321;ensembl:ENST00000442225;ensembl:ENST00000454035;ensembl:ENST00000462944;ensembl:ENST00000472098;ensembl:ENST00000484538;ensembl:ENST00000485155;ensembl:ENST00000485781;ensembl:ENST00000495083;ensembl:ENST00000539945;ensembl:ENST00000544381;hgnc.symbol:MDH1;ncbigene:4190;uniprot:P40925	ENSG00000014641
ENSG00000015413		ensembl:ENSG00000015413;ensembl:ENSP00000261615;ensembl:ENSP00000376807;ensembl:ENSP00000397313;ensembl:ENSP00000455142;ensembl:ENSP00000455916;ensembl:ENST00000261615;ensembl:ENST00000393092;ensembl:ENST00000421184;ensembl:ENST00000561484;ensembl:ENST00000564281;ensembl:ENST00000564645;ensembl:ENST00000565249;ensembl:ENST00000568281;ensembl:ENST00000570029;hgnc.symbol:DPEP1;ncbigene:1800;uniprot:P16444	ENSG00000015413
ENSG00000015520		ensembl:ENSG00000015520;ensembl:ENSP00000289547;ensembl:ENSP00000370552;ensembl:ENSP00000404670;ensembl:ENSP00000438033;ensembl:ENST00000289547;ensembl:ENST00000381160;ensembl:ENST00000423141;ensembl:ENST00000546276;hgnc.symbol:NPC1L1;ncbigene:29881;uniprot:Q9UHC9	ENSG00000015520
ENSG00000015532		ensembl:ENSG00000015532;ensembl:ENSP00000017003;ensembl:ENSP00000365733;ensembl:ENSP00000425511;ensembl:ENSP00000426501;ensembl:ENSP00000428350;ensembl:ENSP00000460517;ensembl:ENST00000017003;ensembl:ENST00000376550;ensembl:ENST00000507602;ensembl:ENST00000509778;ensembl:ENST00000511654;ensembl:ENST00000571021;ensembl:ENST00000574840;hgnc.symbol:XYLT2;ncbigene:64132;uniprot:Q9H1B5	ENSG00000015532
ENSG00000016391		ensembl:ENSG00000016391;ensembl:ENSP00000319851;ensembl:ENSP00000418273;ensembl:ENSP00000419863;ensembl:ENST00000315251;ensembl:ENST00000467802;ensembl:ENST00000481668;hgnc.symbol:CHDH;ncbigene:55349;uniprot:Q8NE62	ENSG00000016391
ENSG00000016864		ensembl:ENSG00000016864;ensembl:ENSP00000266014;ensembl:ENSP00000378263;ensembl:ENSP00000417713;ensembl:ENSP00000417858;ensembl:ENSP00000418300;ensembl:ENSP00000418853;ensembl:ENSP00000419094;ensembl:ENSP00000419612;ensembl:ENSP00000420286;ensembl:ENSP00000420462;ensembl:ENST00000266014;ensembl:ENST00000394783;ensembl:ENST00000463762;ensembl:ENST00000463827;ensembl:ENST00000464705;ensembl:ENST00000478968;ensembl:ENST00000479553;ensembl:ENST00000480080;ensembl:ENST00000481643;ensembl:ENST00000484163;ensembl:ENST00000485899;ensembl:ENST00000487642;ensembl:ENST00000491606;ensembl:ENST00000497436;ensembl:ENST00000497953;hgnc.symbol:GLT8D1;ncbigene:55830;uniprot:Q68CQ7	ENSG00000016864
