#MetaNetX/TSV/reactions.tsv 1.1
#ID	equation	source	mnxr_ID	classifs	pathways	xrefs
ACPPAT161	1 M_h@c + 1 M_hdeACP@c + 1 M_pi@c --> 1 M_ACP@c + 1 M_hdceap@c	ACPPAT161				bigg:ACPPAT161;mnx:MNXR95399
ACPPAT180	1 M_h@c + 1 M_ocdcaACP@c + 1 M_pi@c --> 1 M_ACP@c + 1 M_ocdcap@c	ACPPAT180				bigg:ACPPAT180;mnx:MNXR95400
ACPPAT181	1 M_h@c + 1 M_octeACP@c + 1 M_pi@c --> 1 M_ACP@c + 1 M_ocdceap@c	ACPPAT181				bigg:ACPPAT181;mnx:MNXR95401
ACPS1	1 M_apoACP@c + 1 M_coa@c --> 1 M_ACP@c + 1 M_h@c + 1 M_pap@c	ACPS1		2.7.8.7		bigg:ACPS1;mnx:MNXR95403;seed:rxn06023
ACS	1 M_ac@c + 1 M_atp@c + 1 M_coa@c --> 1 M_accoa@c + 1 M_amp@c + 1 M_ppi@c	ACS		6.2.1.1		bigg:ACS;biocyc:META:ACETATE--COA-LIGASE-RXN;kegg:R00235;mnx:MNXR95413;reactome:R-ATH-71735;reactome:R-BTA-449911;reactome:R-BTA-71735;reactome:R-BTA-8875071;reactome:R-CEL-71735;reactome:R-CFA-449911;reactome:R-CFA-71735;reactome:R-CFA-8875071;reactome:R-DDI-449911;reactome:R-DDI-8875071;reactome:R-DME-71735;reactome:R-DME-8875071;reactome:R-DRE-449911;reactome:R-DRE-71735;reactome:R-DRE-8875071;reactome:R-GGA-449911;reactome:R-GGA-71735;reactome:R-GGA-8875071;reactome:R-HSA-449911;reactome:R-HSA-71735;reactome:R-HSA-8875071;reactome:R-MMU-449911;reactome:R-MMU-71735;reactome:R-MMU-8875071;reactome:R-OSA-71735;reactome:R-PFA-449911;reactome:R-RNO-449911;reactome:R-RNO-71735;reactome:R-RNO-8875071;reactome:R-SCE-449911;reactome:R-SCE-71735;reactome:R-SCE-8875071;reactome:R-SPO-449911;reactome:R-SSC-449911;reactome:R-SSC-71735;reactome:R-SSC-8875071;reactome:R-TGU-449911;reactome:R-TGU-71735;reactome:R-TGU-8875071;reactome:R-XTR-449911;reactome:R-XTR-71735;reactome:R-XTR-8875071;rhea:23176;rhea:23177;rhea:23178;rhea:23179;sabiork:179;seed:rxn00175
ACSERtex	1 M_acser@e <==> 1 M_acser@p	ACSERtex				bigg:ACSERtex;biocyc:META:RXN0-1923;mnx:MNXR95416;rhea:29659;rhea:29660;rhea:29661;rhea:29662;seed:rxn08059;seed:rxn08060
ACSERtpp	1 M_acser@c --> 1 M_acser@p	ACSERtpp				bigg:ACSERtpp;biocyc:META:RXN0-1923;mnx:MNXR95416;rhea:29659;rhea:29660;rhea:29661;rhea:29662;seed:rxn08059;seed:rxn08060
ACt2rpp	1 M_ac@p + 1 M_h@p <==> 1 M_ac@c + 1 M_h@c	ACt2rpp				bigg:ACt2rpp;biocyc:META:TRANS-RXN0-571;mnx:MNXR95429;seed:rxn05488;seed:rxn08061
ACt4pp	1 M_ac@p + 1 M_na1@p --> 1 M_ac@c + 1 M_na1@c	ACt4pp				bigg:ACt4pp;mnx:MNXR95430;seed:rxn08062
ACtex	1 M_ac@e <==> 1 M_ac@p	ACtex				bigg:ACtex;biocyc:META:RXN0-1981;biocyc:META:TRANS-RXN0-567;mnx:MNXR95431;rhea:27814;rhea:27815;rhea:27816;rhea:27817;sabiork:12184;seed:rxn08063;seed:rxn09787;seed:rxn09866;seed:rxn10904
ADA	1 M_adn@c + 1 M_h2o@c + 1 M_h@c --> 1 M_ins@c + 1 M_nh4@c	ADA		3.5.4.4		bigg:ADA;biocyc:META:ADENODEAMIN-RXN;kegg:R01560;mnx:MNXR95432;reactome:R-BTA-5693346;reactome:R-CFA-5693346;reactome:R-DDI-5693346;reactome:R-DME-5693346;reactome:R-DRE-5693346;reactome:R-GGA-5693346;reactome:R-HSA-5693346;reactome:R-SSC-5693346;reactome:R-TGU-5693346;reactome:R-XTR-5693346;rhea:24408;rhea:24409;rhea:24410;rhea:24411;sabiork:134;seed:rxn01137
ADCL	1 M_4adcho@c --> 1 M_4abz@c + 1 M_h@c + 1 M_pyr@c	ADCL		4.1.3.38		bigg:ADCL;biocyc:META:ADCLY-RXN;kegg:R05553;mnx:MNXR95436;rhea:16201;rhea:16202;rhea:16203;rhea:16204;seed:rxn03841
ADCS	1 M_chor@c + 1 M_gln__L@c --> 1 M_4adcho@c + 1 M_glu__L@c	ADCS		2.6.1.85		bigg:ADCS;biocyc:META:PABASYN-RXN;kegg:R01716;mnx:MNXR95440;rhea:11672;rhea:11673;rhea:11674;rhea:11675;sabiork:1828;seed:rxn01257
ADD	1 M_ade@c + 1 M_h2o@c + 1 M_h@c --> 1 M_hxan@c + 1 M_nh4@c	ADD		3.5.4.2		bigg:ADD;biocyc:META:ADENINE-DEAMINASE-RXN;kegg:R01244;mnx:MNXR95443;rhea:23688;rhea:23689;rhea:23690;rhea:23691;seed:rxn00926
ADEt2rpp	1 M_ade@p + 1 M_h@p <==> 1 M_ade@c + 1 M_h@c	ADEt2rpp				bigg:ADEt2rpp;biocyc:META:TRANS-RXN-198;biocyc:META:TRANS-RXN0-447;mnx:MNXR95446;rhea:28719;rhea:28720;rhea:28721;rhea:28722;seed:rxn05491;seed:rxn08064
ADEtex	1 M_ade@e <==> 1 M_ade@p	ADEtex				bigg:ADEtex;biocyc:META:TRANS-RXN0-577;mnx:MNXR95445;seed:rxn08065;seed:rxn09786;seed:rxn10918
ADK1	1 M_amp@c + 1 M_atp@c <==> 2 M_adp@c	ADK1		2.7.4.3		bigg:ADK1;biocyc:META:ADENYL-KIN-RXN;kegg:R00127;mnx:MNXR95450;reactome:R-ATH-110144;reactome:R-ATH-110145;reactome:R-BTA-110144;reactome:R-BTA-110145;reactome:R-CEL-110144;reactome:R-CEL-110145;reactome:R-CFA-110144;reactome:R-CFA-110145;reactome:R-DDI-110144;reactome:R-DDI-110145;reactome:R-DME-110144;reactome:R-DME-110145;reactome:R-DRE-110144;reactome:R-DRE-110145;reactome:R-GGA-110144;reactome:R-GGA-110145;reactome:R-HSA-110144;reactome:R-HSA-110145;reactome:R-MMU-110144;reactome:R-MMU-110145;reactome:R-OSA-110144;reactome:R-OSA-110145;reactome:R-PFA-110144;reactome:R-PFA-110145;reactome:R-RNO-110144;reactome:R-RNO-110145;reactome:R-SCE-110144;reactome:R-SCE-110145;reactome:R-SPO-110144;reactome:R-SPO-110145;reactome:R-SSC-110144;reactome:R-SSC-110145;reactome:R-TGU-110144;reactome:R-TGU-110145;reactome:R-XTR-110144;reactome:R-XTR-110145;rhea:12973;rhea:12974;rhea:12975;rhea:12976;sabiork:82;seed:rxn00097
ADK3	1 M_amp@c + 1 M_gtp@c <==> 1 M_adp@c + 1 M_gdp@c	ADK3		2.7.4.10;2.7.4.4		bigg:ADK3;biocyc:META:RXN-14074;mnx:MNXR95452;reactome:R-BTA-1008248;reactome:R-CEL-1008248;reactome:R-CFA-1008248;reactome:R-DDI-1008248;reactome:R-DME-1008248;reactome:R-DRE-1008248;reactome:R-GGA-1008248;reactome:R-HSA-1008248;reactome:R-MMU-1008248;reactome:R-RNO-1008248;reactome:R-SCE-1008248;reactome:R-SSC-1008248;reactome:R-TGU-1008248;reactome:R-XTR-1008248;rhea:29863;rhea:29864;rhea:29865;rhea:29866;seed:rxn08066
ADK4	1 M_amp@c + 1 M_itp@c <==> 1 M_adp@c + 1 M_idp@c	ADK4				bigg:ADK4;mnx:MNXR95453;rhea:29867;rhea:29868;rhea:29869;rhea:29870;seed:rxn08067
ADMDC	1 M_amet@c + 1 M_h@c --> 1 M_ametam@c + 1 M_co2@c	ADMDC		4.1.1.50		bigg:ADMDC;biocyc:META:SAMDECARB-RXN;kegg:R00178;mnx:MNXR95455;rhea:15981;rhea:15982;rhea:15983;rhea:15984;sabiork:731;seed:rxn00127
ADNCYC	1 M_atp@c --> 1 M_camp@c + 1 M_ppi@c	ADNCYC		4.6.1.1		bigg:ADNCYC;biocyc:META:ADENYLATECYC-RXN;kegg:R00089;mnx:MNXR95444;reactome:R-BTA-111930;reactome:R-BTA-164377;reactome:R-BTA-170676;reactome:R-BTA-381607;reactome:R-BTA-5610727;reactome:R-CEL-111930;reactome:R-CEL-164377;reactome:R-CEL-170676;reactome:R-CFA-111930;reactome:R-CFA-164377;reactome:R-CFA-170676;reactome:R-CFA-381607;reactome:R-CFA-421879;reactome:R-CFA-5610727;reactome:R-DDI-111930;reactome:R-DDI-164377;reactome:R-DDI-170676;reactome:R-DDI-381607;reactome:R-DDI-5610727;reactome:R-DME-111930;reactome:R-DME-164377;reactome:R-DME-170676;reactome:R-DME-381607;reactome:R-DME-5610727;reactome:R-DRE-111930;reactome:R-DRE-164377;reactome:R-DRE-170676;reactome:R-DRE-381607;reactome:R-DRE-5610727;reactome:R-GGA-111930;reactome:R-GGA-164377;reactome:R-GGA-170676;reactome:R-GGA-381607;reactome:R-GGA-5610727;reactome:R-HSA-111930;reactome:R-HSA-164377;reactome:R-HSA-170676;reactome:R-HSA-381607;reactome:R-HSA-392129;reactome:R-HSA-5211224;reactome:R-HSA-5610727;reactome:R-MMU-111930;reactome:R-MMU-164377;reactome:R-MMU-170676;reactome:R-MMU-381607;reactome:R-MMU-5610727;reactome:R-RNO-111930;reactome:R-RNO-164377;reactome:R-RNO-170676;reactome:R-RNO-381607;reactome:R-RNO-5610727;reactome:R-SSC-111930;reactome:R-SSC-164377;reactome:R-SSC-170676;reactome:R-SSC-381607;reactome:R-SSC-5610727;reactome:R-TGU-111930;reactome:R-TGU-164377;reactome:R-TGU-170676;reactome:R-TGU-381607;reactome:R-TGU-5610727;reactome:R-XTR-111930;reactome:R-XTR-164377;reactome:R-XTR-170676;reactome:R-XTR-381607;reactome:R-XTR-5610727;rhea:15389;rhea:15390;rhea:15391;rhea:15392;sabiork:101;seed:rxn00065
ADNK1	1 M_adn@c + 1 M_atp@c --> 1 M_adp@c + 1 M_amp@c + 1 M_h@c	ADNK1		2.7.1.20;2.7.1.74		bigg:ADNK1;biocyc:META:ADENOSINE-KINASE-RXN;kegg:R00185;mnx:MNXR95456;rhea:20824;rhea:20825;rhea:20826;rhea:20827;sabiork:252;seed:rxn00134
ADNUC	1 M_adn@c + 1 M_h2o@c --> 1 M_ade@c + 1 M_rib__D@c	ADNUC		3.2.2.1;3.2.2.7;3.2.2.8		bigg:ADNUC;biocyc:META:ADENOSINE-NUCLEOSIDASE-RXN;kegg:R01245;mnx:MNXR95459;rhea:18669;rhea:18670;rhea:18671;rhea:18672;seed:rxn00927
ADNt2pp_copy1	1 M_adn@p + 1 M_h@p --> 1 M_adn@c + 1 M_h@c	ADNt2pp_copy1				bigg:ADNt2pp;biocyc:META:TRANS-RXN-108A;biocyc:META:TRANS-RXN-203;mnx:MNXR95461;rhea:29987;rhea:29988;rhea:29989;rhea:29990;seed:rxn05318;seed:rxn08068
ADNt2pp_copy2	1 M_adn@p + 1 M_h@p <==> 1 M_adn@c + 1 M_h@c	ADNt2pp_copy2				bigg:ADNt2pp;biocyc:META:TRANS-RXN-108A;biocyc:META:TRANS-RXN-203;mnx:MNXR95461;rhea:29987;rhea:29988;rhea:29989;rhea:29990;seed:rxn05318;seed:rxn08068
ADNtex	1 M_adn@e <==> 1 M_adn@p	ADNtex				bigg:ADNtex;mnx:MNXR95460;seed:rxn08069;seed:rxn11000
ADOCBIK	1 M_adocbi@c + 1 M_atp@c --> 1 M_adocbip@c + 1 M_adp@c + 1 M_h@c	ADOCBIK		2.7.1.156		bigg:ADOCBIK;biocyc:META:COBINAMIDEKIN-RXN;kegg:R05221;mnx:MNXR95465;seed:rxn03536
ADOCBLS	1 M_agdpcbi@c + 1 M_rdmbzi@c --> 1 M_adocbl@c + 1 M_gmp@c + 1 M_h@c	ADOCBLS		2.7.8.26		bigg:ADOCBLS;biocyc:META:COBALAMINSYN-RXN;kegg:R05223;mnx:MNXR95469;seed:rxn03538
ADOCBLabcpp	1 M_adocbl@p + 1 M_atp@c + 1 M_h2o@c --> 1 M_adocbl@c + 1 M_adp@c + 1 M_h@c + 1 M_pi@c	ADOCBLabcpp				bigg:ADOCBLabcpp;mnx:MNXR95471;seed:rxn08070
ADOCBLtonex	1 M_adocbl@e + 1 M_h@p --> 1 M_adocbl@p + 1 M_h@c	ADOCBLtonex				bigg:ADOCBLtonex;mnx:MNXR95472;seed:rxn08071
ADPRDP	1 M_adprib@c + 1 M_h2o@c --> 1 M_amp@c + 2 M_h@c + 1 M_r5p@c	ADPRDP		3.6.1.13		bigg:ADPRDP;mnx:MNXR95480
ADPT	1 M_ade@c + 1 M_prpp@c --> 1 M_amp@c + 1 M_ppi@c	ADPT		2.4.2.7;2.4.2.8		bigg:ADPT;biocyc:META:ADENPRIBOSYLTRAN-RXN;kegg:R00190;mnx:MNXR95482;reactome:R-ATH-74213;reactome:R-BTA-74213;reactome:R-CEL-74213;reactome:R-CFA-74213;reactome:R-DDI-74213;reactome:R-DME-74213;reactome:R-DRE-74213;reactome:R-GGA-74213;reactome:R-HSA-74213;reactome:R-MMU-74213;reactome:R-OSA-74213;reactome:R-RNO-74213;reactome:R-SCE-74213;reactome:R-SPO-74213;reactome:R-SSC-74213;reactome:R-TGU-74213;reactome:R-XTR-74213;rhea:16609;rhea:16610;rhea:16611;rhea:16612;sabiork:80;seed:rxn00139
ADSK	1 M_aps@c + 1 M_atp@c --> 1 M_adp@c + 1 M_h@c + 1 M_paps@c	ADSK		2.7.1.25		bigg:ADSK;biocyc:META:ADENYLYLSULFKIN-RXN;kegg:R00509;mnx:MNXR95159;reactome:R-ATH-174389;reactome:R-BTA-174389;reactome:R-CEL-174389;reactome:R-CFA-174389;reactome:R-DME-174389;reactome:R-DRE-174389;reactome:R-GGA-174389;reactome:R-HSA-174389;reactome:R-MMU-174389;reactome:R-OSA-174389;reactome:R-RNO-174389;reactome:R-SCE-174389;reactome:R-SPO-174389;reactome:R-SSC-174389;reactome:R-TGU-174389;reactome:R-XTR-174389;rhea:24152;rhea:24153;rhea:24154;rhea:24155;sabiork:237;seed:rxn00361
ADSL1r	1 M_dcamp@c <==> 1 M_amp@c + 1 M_fum@c	ADSL1r		4.3.2.2		bigg:ADSL1r;biocyc:META:AMPSYN-RXN;kegg:R01083;mnx:MNXR95493;reactome:R-ATH-73828;reactome:R-BTA-73828;reactome:R-CEL-73828;reactome:R-DDI-73828;reactome:R-DME-73828;reactome:R-DRE-73828;reactome:R-GGA-421197;reactome:R-GGA-73828;reactome:R-HSA-73828;reactome:R-MMU-73828;reactome:R-OSA-73828;reactome:R-PFA-73828;reactome:R-RNO-73828;reactome:R-SCE-73828;reactome:R-SPO-73828;reactome:R-SSC-73828;reactome:R-TGU-73828;reactome:R-XTR-73828;rhea:16853;rhea:16854;rhea:16855;rhea:16856;sabiork:306;seed:rxn00800
ADSL2r	1 M_25aics@c <==> 1 M_aicar@c + 1 M_fum@c	ADSL2r		4.3.2.2		bigg:ADSL2r;biocyc:META:AICARSYN-RXN;kegg:R04559;mnx:MNXR108966;reactome:R-ATH-73800;reactome:R-BTA-73800;reactome:R-CEL-73800;reactome:R-DDI-73800;reactome:R-DME-73800;reactome:R-DRE-73800;reactome:R-GGA-419255;reactome:R-GGA-73800;reactome:R-HSA-73800;reactome:R-MMU-73800;reactome:R-OSA-73800;reactome:R-PFA-73800;reactome:R-RNO-73800;reactome:R-SCE-73800;reactome:R-SPO-73800;reactome:R-SSC-73800;reactome:R-TGU-73800;reactome:R-XTR-73800;rhea:23920;rhea:23921;rhea:23922;rhea:23923;sabiork:121
ADSS	1 M_asp__L@c + 1 M_gtp@c + 1 M_imp@c --> 1 M_dcamp@c + 1 M_gdp@c + 2 M_h@c + 1 M_pi@c	ADSS		6.3.4.4		bigg:ADSS;biocyc:META:ADENYLOSUCCINATE-SYNTHASE-RXN;kegg:R01135;mnx:MNXR95495;reactome:R-ATH-111524;reactome:R-BTA-111524;reactome:R-CEL-111524;reactome:R-CFA-111524;reactome:R-DDI-111524;reactome:R-DME-111524;reactome:R-DRE-111524;reactome:R-GGA-111524;reactome:R-GGA-421201;reactome:R-HSA-111524;reactome:R-MMU-111519;reactome:R-MMU-111524;reactome:R-OSA-111524;reactome:R-PFA-111524;reactome:R-RNO-111524;reactome:R-SCE-111524;reactome:R-SPO-111524;reactome:R-SSC-111524;reactome:R-TGU-111524;reactome:R-XTR-111524;rhea:15753;rhea:15754;rhea:15755;rhea:15756;sabiork:228;seed:rxn00838
AGDC	1 M_acgam6p@c + 1 M_h2o@c --> 1 M_ac@c + 1 M_gam6p@c	AGDC		3.5.1.25		bigg:AGDC;biocyc:META:NAG6PDEACET-RXN;kegg:R02059;mnx:MNXR95528;rhea:22936;rhea:22937;rhea:22938;rhea:22939;sabiork:2076;seed:rxn01484
AGM3PA	1 M_anhgm3p@c + 1 M_h2o@c --> 1 M_LalaDgluMdap@c + 1 M_anhgm@c	AGM3PA				bigg:AGM3PA;mnx:MNXR95543;seed:rxn08073
AGM3PApp	1 M_anhgm3p@p + 1 M_h2o@p --> 1 M_LalaDgluMdap@p + 1 M_anhgm@p	AGM3PApp				bigg:AGM3PApp;mnx:MNXR95543;seed:rxn08073
AGM3PH	1 M_anhgm3p@c + 1 M_h2o@c --> 1 M_acgam@c + 1 M_anhm3p@c	AGM3PH				bigg:AGM3PH;mnx:MNXR95544;seed:rxn08074
AGM3Pt2pp	1 M_anhgm3p@p + 1 M_h@p --> 1 M_anhgm3p@c + 1 M_h@c	AGM3Pt2pp				bigg:AGM3Pt2pp;mnx:MNXR95545;seed:rxn08075
AGM4PA	1 M_anhgm4p@c + 1 M_h2o@c --> 1 M_LalaDgluMdapDala@c + 1 M_anhgm@c	AGM4PA				bigg:AGM4PA;mnx:MNXR95546;seed:rxn08076
AGM4PApp	1 M_anhgm4p@p + 1 M_h2o@p --> 1 M_LalaDgluMdapDala@p + 1 M_anhgm@p	AGM4PApp				bigg:AGM4PApp;mnx:MNXR95546;seed:rxn08076
AGM4PCP	1 M_anhgm4p@c + 1 M_h2o@c --> 1 M_ala__D@c + 1 M_anhgm3p@c	AGM4PCP				bigg:AGM4PCP;mnx:MNXR95547;seed:rxn08077
AGM4PCPpp	1 M_anhgm4p@p + 1 M_h2o@p --> 1 M_ala__D@p + 1 M_anhgm3p@p	AGM4PCPpp				bigg:AGM4PCPpp;mnx:MNXR95547;seed:rxn08077
AGM4PH	1 M_anhgm4p@c + 1 M_h2o@c --> 1 M_acgam@c + 1 M_anhm4p@c	AGM4PH				bigg:AGM4PH;mnx:MNXR95548;seed:rxn08078
AGM4Pt2pp	1 M_anhgm4p@p + 1 M_h@p --> 1 M_anhgm4p@c + 1 M_h@c	AGM4Pt2pp				bigg:AGM4Pt2pp;mnx:MNXR95549;seed:rxn08079
AGMH	1 M_anhgm@c + 1 M_h2o@c --> 1 M_acgam@c + 1 M_anhm@c	AGMH				bigg:AGMH;mnx:MNXR95550;seed:rxn08080
AGMHE	1 M_adphep_DD@c --> 1 M_adphep_LD@c	AGMHE		5.1.3.20		bigg:AGMHE;biocyc:META:5.1.3.20-RXN;kegg:R05176;mnx:MNXR95551;rhea:17577;rhea:17578;rhea:17579;rhea:17580;sabiork:4793;seed:rxn03511
AGMT	1 M_agm@c + 1 M_h2o@c --> 1 M_ptrc@c + 1 M_urea@c	AGMT		3.5.3.11		bigg:AGMT;biocyc:META:AGMATIN-RXN;kegg:R01157;mnx:MNXR95554;reactome:R-ATH-350604;reactome:R-BTA-350604;reactome:R-CEL-350604;reactome:R-CFA-350604;reactome:R-DRE-350604;reactome:R-GGA-350604;reactome:R-HSA-350604;reactome:R-MMU-350604;reactome:R-OSA-350604;reactome:R-RNO-350604;reactome:R-SCE-350604;reactome:R-SPO-350604;reactome:R-SSC-350604;reactome:R-TGU-350604;reactome:R-XTR-350604;rhea:13929;rhea:13930;rhea:13931;rhea:13932;sabiork:595;seed:rxn00858
AGMt2pp	1 M_anhgm@p + 1 M_h@p --> 1 M_anhgm@c + 1 M_h@c	AGMt2pp				bigg:AGMt2pp;mnx:MNXR95555;seed:rxn08081
AGMtex	1 M_agm@e <==> 1 M_agm@p	AGMtex				bigg:AGMtex;mnx:MNXR95556;seed:rxn08082
AGPAT120	1 M_1ddecg3p@c + 1 M_ddcaACP@c --> 1 M_ACP@c + 1 M_pa120@c	AGPAT120		2.3.1.51		bigg:AGPAT120;mnx:MNXR95558
AGPAT140	1 M_1tdecg3p@c + 1 M_myrsACP@c --> 1 M_ACP@c + 1 M_pa140@c	AGPAT140		2.3.1.51		bigg:AGPAT140;mnx:MNXR95559
AGPAT141	1 M_1tdec7eg3p@c + 1 M_tdeACP@c --> 1 M_ACP@c + 1 M_pa141@c	AGPAT141		2.3.1.51		bigg:AGPAT141;mnx:MNXR95560
AGPAT160	1 M_1hdecg3p@c + 1 M_palmACP@c --> 1 M_ACP@c + 1 M_pa160@c	AGPAT160		2.3.1.51		bigg:AGPAT160;mnx:MNXR95561
AGPAT161	1 M_1hdec9eg3p@c + 1 M_hdeACP@c --> 1 M_ACP@c + 1 M_pa161@c	AGPAT161		2.3.1.51		bigg:AGPAT161;mnx:MNXR95564
AGPAT180	1 M_1odecg3p@c + 1 M_ocdcaACP@c --> 1 M_ACP@c + 1 M_pa180@c	AGPAT180		2.3.1.51		bigg:AGPAT180;mnx:MNXR95565
AGPAT181	1 M_1odec11eg3p@c + 1 M_octeACP@c --> 1 M_ACP@c + 1 M_pa181@c	AGPAT181		2.3.1.51		bigg:AGPAT181;mnx:MNXR95567
AGPR	1 M_acg5sa@c + 1 M_nadp@c + 1 M_pi@c <==> 1 M_acg5p@c + 1 M_h@c + 1 M_nadph@c	AGPR		1.2.1.38		bigg:AGPR;biocyc:META:N-ACETYLGLUTPREDUCT-RXN;kegg:R03443;mnx:MNXR95530;rhea:21588;rhea:21589;rhea:21590;rhea:21591;seed:rxn02465
AGt3	1 M_ag@c + 1 M_h@e --> 1 M_ag@e + 1 M_h@c	AGt3				bigg:AGt3;mnx:MNXR95620;seed:rxn08091
AHCYSNS	1 M_ahcys@c + 1 M_h2o@c --> 1 M_ade@c + 1 M_rhcys@c	AHCYSNS		3.2.2.9		bigg:AHCYSNS;biocyc:META:ADENOSYLHOMOCYSTEINE-NUCLEOSIDASE-RXN;kegg:R00194;mnx:MNXR95625;rhea:17805;rhea:17806;rhea:17807;rhea:17808;seed:rxn00143
AHGDx	1 M_S2hglut@c + 1 M_nad@c <==> 1 M_akg@c + 1 M_h@c + 1 M_nadh@c	AHGDx		1.1.1.272;1.1.1.399;1.1.1.M7		bigg:AHGDx;biocyc:META:RXN-16701;mnx:MNXR95630;sabiork:9820;seed:rxn10432
AI2K	1 M_atp@c + 1 M_dhptd@c --> 1 M_adp@c + 1 M_dhptdp@c + 1 M_h@c	AI2K				bigg:AI2K
AI2abcpp	1 M_atp@c + 1 M_h2o@c + 1 M_mththf@p --> 1 M_adp@c + 1 M_h@c + 1 M_mththf@c + 1 M_pi@c	AI2abcpp				bigg:AI2abcpp
AI2tex	1 M_mththf@e <==> 1 M_mththf@p	AI2tex				bigg:AI2tex
AI2tpp	1 M_mththf@c --> 1 M_mththf@p	AI2tpp				bigg:AI2tpp
AICART	1 M_10fthf@c + 1 M_aicar@c <==> 1 M_fprica@c + 1 M_thf@c	AICART		2.1.2.3		bigg:AICART;kegg:R04560;mnx:MNXR95639;reactome:R-ATH-73798;reactome:R-BTA-73798;reactome:R-CFA-73798;reactome:R-DDI-73798;reactome:R-DME-73798;reactome:R-DRE-73798;reactome:R-GGA-419254;reactome:R-GGA-73798;reactome:R-HSA-73798;reactome:R-MMU-73798;reactome:R-OSA-73798;reactome:R-RNO-73798;reactome:R-SCE-73798;reactome:R-SPO-73798;reactome:R-SSC-73798;reactome:R-TGU-73798;reactome:R-XTR-73798;rhea:22192;rhea:22193;rhea:22194;rhea:22195;sabiork:122
AIRC2	1 M_air@c + 1 M_atp@c + 1 M_hco3@c --> 1 M_5caiz@c + 1 M_adp@c + 1 M_h@c + 1 M_pi@c	AIRC2		6.3.4.18		bigg:AIRC2;mnx:MNXR95644;rhea:19317;rhea:19318;rhea:19319;rhea:19320
AIRC3	1 M_5aizc@c <==> 1 M_5caiz@c	AIRC3		5.4.99.18		bigg:AIRC3;biocyc:META:RXN0-743;kegg:R07405;mnx:MNXR95645;rhea:13193;rhea:13194;rhea:13195;rhea:13196;seed:rxn05115
AKGDH	1 M_akg@c + 1 M_coa@c + 1 M_nad@c --> 1 M_co2@c + 1 M_nadh@c + 1 M_succoa@c	AKGDH		1.2.1.52;1.2.4.2;1.8.1.4;2.3.1.61		bigg:AKGDH;biocyc:META:2OXOGLUTARATEDEH-RXN;kegg:R08549;mnx:MNXR95655;reactome:R-ATH-71401;reactome:R-BTA-71401;reactome:R-CEL-71401;reactome:R-CFA-71401;reactome:R-DDI-71401;reactome:R-DME-71401;reactome:R-DRE-71401;reactome:R-GGA-373042;reactome:R-GGA-71401;reactome:R-HSA-71401;reactome:R-MMU-71401;reactome:R-OSA-71401;reactome:R-PFA-71401;reactome:R-RNO-71401;reactome:R-SCE-71401;reactome:R-SPO-71401;reactome:R-SSC-71401;reactome:R-TGU-71401;reactome:R-XTR-71401;rhea:27786;rhea:27787;rhea:27788;rhea:27789;sabiork:8163;seed:rxn08094
AKGt2rpp	1 M_akg@p + 1 M_h@p <==> 1 M_akg@c + 1 M_h@c	AKGt2rpp				bigg:AKGt2rpp;biocyc:META:TRANS-RXN-23;mnx:MNXR95661;rhea:29011;rhea:29012;rhea:29013;rhea:29014;seed:rxn05493;seed:rxn08095;seed:rxn09827
AKGtex	1 M_akg@e <==> 1 M_akg@p	AKGtex				bigg:AKGtex;mnx:MNXR95663;sabiork:13794;seed:rxn08096;seed:rxn10923;seed:rxn13220
ALAALAD	1 M_alaala@c + 1 M_h2o@c --> 2 M_ala__D@c	ALAALAD		3.4.13.22		bigg:ALAALAD;biocyc:META:3.4.13.22-RXN;kegg:R07651;mnx:MNXR95675;rhea:20661;rhea:20662;rhea:20663;rhea:20664;sabiork:7268;seed:rxn07466
ALAALAabcpp	1 M_alaala@p + 1 M_atp@c + 1 M_h2o@c --> 1 M_adp@c + 1 M_alaala@c + 1 M_h@c + 1 M_pi@c	ALAALAabcpp				bigg:ALAALAabcpp;mnx:MNXR95677;seed:rxn08098
ALAALAr	2 M_ala__D@c + 1 M_atp@c <==> 1 M_adp@c + 1 M_alaala@c + 1 M_h@c + 1 M_pi@c	ALAALAr		6.3.2.4		bigg:ALAALAr;biocyc:META:DALADALALIG-RXN;kegg:R01150;mnx:MNXR95678;rhea:11224;rhea:11225;rhea:11226;rhea:11227;sabiork:1391;seed:rxn00851;seed:rxn13802
ALAALAtex	1 M_alaala@e <==> 1 M_alaala@p	ALAALAtex				bigg:ALAALAtex;mnx:MNXR95679;seed:rxn08099
ALAGLUE	1 M_LalaDglu@c <==> 1 M_LalaLglu@c	ALAGLUE		5.1.1.20		bigg:ALAGLUE;biocyc:META:RXN0-5228;kegg:R10938;mnx:MNXR95690;rhea:28394;rhea:28395;rhea:28396;rhea:28397;sabiork:7810;seed:rxn08100
ALAR	1 M_ala__L@c <==> 1 M_ala__D@c	ALAR		5.1.1.1		bigg:ALAR;biocyc:META:ALARACECAT-RXN;kegg:R00401;mnx:MNXR95693;rhea:20249;rhea:20250;rhea:20251;rhea:20252;sabiork:862;seed:rxn00283
ALATA_D2	1 M_ala__D@c + 1 M_pydx5p@c --> 1 M_pyam5p@c + 1 M_pyr@c	ALATA_D2				bigg:ALATA_D2;biocyc:META:RXN0-5240;kegg:R01147;mnx:MNXR95697;rhea:28562;rhea:28563;rhea:28564;rhea:28565;sabiork:1388;seed:rxn00848
